LAPORAN HEALTH CHECK CCTV BAGOPS K3I-KORLANTAS    •    21 Jun 2026 08:07 WIB    •    Total 1120   |   Healthy 24   |   Unhealthy 861   |   Timeout 235,,,,,,,,,,,,,,,,,,
NO,CHECK_TIMESTAMP,KATEGORI,SUB KATEGORI,WILAYAH PROJECT,WILAYAH POLDA,NAMA CCTV,IP,LATITUDE,LONGITUDE,RTSP-1,CCTV_ID,Tipe CCTV,IS_ACTIVE_K3I,STATUS_PING,LATENCY_PING_MS,STREAM_TYPE,STREAM_DETAIL,HEALTH_STATUS
61,2026-06-21 08:07:03,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Timur,Simpang 4 By Pas Sidoarjo (Medaeng),vms.k3i-korlantas.id,"-7,35096","112,71073",https://vms.k3i-korlantas.id/K3i/JATIM/165_Medaeng.stream/playlist.m3u8,cctv_0e44875a-44b3-4640-9474-2d6a687be9b4,Arteri,Yes,ONLINE,"39,02",VMS,HTTP 502,Unhealthy
62,2026-06-21 08:07:03,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Bangka Belitung,SP. Ramayana 2 FIX 2,vms.k3i-korlantas.id,"-2,1286396","106,1145659",https://vms.k3i-korlantas.id/K3i/6POLDA/BBL-024_SP_Ramayana_2_FIX_2.stream/playlist.m3u8,cctv_0e8e3622-1260-4b3c-af53-4797c14ea93a,Arteri,No,ONLINE,"14,45",VMS,HTTP 502,Unhealthy
63,2026-06-21 08:07:03,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Pos Pol Karanganyar,vms.k3i-korlantas.id,"-7,63281","109,57296",https://vms.k3i-korlantas.id/K3i/JATENG/154_Pos_Pol_Karanganyar.stream/playlist.m3u8,cctv_0ed1fd4d-324f-446b-82ed-8e37d123a343,Arteri,Yes,ONLINE,"14,24",VMS,HTTP 502,Unhealthy
64,2026-06-21 08:07:03,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Aceh,SP 5 A,vms.k3i-korlantas.id,"5,5561496","95,3222223",https://vms.k3i-korlantas.id/K3i/2021/ACEH_006_SP_5_A.stream/playlist.m3u8,cctv_0edcfae4-db40-46e1-a440-7c4f8c429094,Arteri,No,ONLINE,"17,6",VMS,HTTP 502,Unhealthy
65,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Simpang 4 Nippon Paint 1,vms.k3i-korlantas.id,"-7,191775","112,646081",https://vms.k3i-korlantas.id/K3i/2020/GRSK-009_Simpang4_Nippon_Paint1.stream/playlist.m3u8,cctv_0f924911-976f-410a-9685-7a610d7a70c8,Arteri,No,ONLINE,"29,82",VMS,HTTP 502,Unhealthy
66,2026-06-21 08:07:03,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Maluku Utara,PSR HIGIENIS FIX 1,vms.k3i-korlantas.id,"0,792929","127,389771",https://vms.k3i-korlantas.id/K3i/6POLDA/MLT-008_Psr_Higienis_Fix_1.stream/playlist.m3u8,cctv_0fa16885-1913-4997-a177-5c2469dc4fc0,Arteri,No,ONLINE,"13,99",VMS,HTTP 502,Unhealthy
67,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Kalimantan Tengah,G. Obos,vms.k3i-korlantas.id,"-2,232631","113,889625",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-062_Simpang-Tiga-Pasar-Notoharjo.stream/playlist.m3u8,cctv_0fdbf239-2c2f-42b9-a19e-0f53977f6e13,Arteri,No,ONLINE,"14,16",VMS,HTTP 502,Unhealthy
68,2026-06-21 08:07:04,BAGOPS,KORLANTAS - TMC,TMC 4 POLRES TA 2024,Polda Banten,Pintu Tol Merak (Gerem),vms.k3i-korlantas.id,"-5,970744","106,007211",https://vms.k3i-korlantas.id/K3i/2024/CLG-009_Pintu_Tol_Merak.stream/playlist.m3u8,cctv_0fe8d512-8536-42c0-8b84-43d6c90eeaf8,Arteri,Yes,ONLINE,"31,75",VMS,HTTP 502,Unhealthy
69,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,TL Kalimalang,vms.k3i-korlantas.id,"-6,24621","106,90649",https://vms.k3i-korlantas.id/K3i/METRO/051_TL+Kalimalang.stream/playlist.m3u8,cctv_10184efe-4e5d-43d4-9f59-eaefce3763e8,Arteri,Yes,ONLINE,"20,94",VMS,HTTP 502,Unhealthy
70,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Bangka Belitung,Timah PTZ,vms.k3i-korlantas.id,"-2,112194","106,112472",https://vms.k3i-korlantas.id/K3i/6POLDA/BBL-029_Timah_PTZ.stream/playlist.m3u8,cctv_102566cb-8be2-426c-b307-0e2af581924f,Arteri,No,ONLINE,"14,14",VMS,HTTP 502,Unhealthy
71,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Timur,Simpang 4 Duduk Sampean Gresik,vms.k3i-korlantas.id,"-7,15344","112,51841",https://vms.k3i-korlantas.id/K3i/JATIM/163_Duduk_Sampeyan_Gresik.stream/playlist.m3u8,cctv_102b27ce-3aa5-4794-95fe-2863796858a4,Arteri,Yes,ONLINE,"14,59",VMS,HTTP 502,Unhealthy
72,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Maluku Utara,SP AYU LESTARI FIX ETLE,vms.k3i-korlantas.id,"0,766041","127,373902",https://vms.k3i-korlantas.id/K3i/6POLDA/MLT-020_Sp_Ayu_Lestari_Fix_Etle.stream/playlist.m3u8,cctv_1047e1cf-67df-4231-ad32-257f29daf89f,Arteri,No,ONLINE,"14,09",VMS,HTTP 502,Unhealthy
73,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Sumatera Barat,Lintas Lubuk Bangku,vms.k3i-korlantas.id,"-0,130434","100,696676",https://vms.k3i-korlantas.id/K3i/2023/SMB-010_Lintas_Lubuk_Bangku.stream/playlist.m3u8,cctv_10509f03-36db-4dee-b201-a5d0097a8a4f,Arteri,Yes,ONLINE,"34,84",VMS,HTTP 502,Unhealthy
74,2026-06-21 08:07:04,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Banten,Simpang Boru PTZ,vms.k3i-korlantas.id,"-6,167167","106,179944",https://vms.k3i-korlantas.id/K3i/6POLDA/BNT-017_Simpang_Boru_PTZ.stream/playlist.m3u8,cctv_10782a2f-1953-49ca-86be-4bbf2aca19f2,Arteri,No,ONLINE,"24,72",VMS,HTTP 502,Unhealthy
75,2026-06-21 08:07:04,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Simpang 4 Giri,vms.k3i-korlantas.id,"-7,160735","112,646921",https://vms.k3i-korlantas.id/K3i/2020/GRSK-016_Simpang_4_Giri.stream/playlist.m3u8,cctv_10b0f83b-1bfa-43dd-8d93-1090b91f809a,Arteri,No,ONLINE,"24,83",VMS,HTTP 502,Unhealthy
76,2026-06-21 08:06:42,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,Analitik KM 4 Jl. Poros Bulungan - Berau,vms.k3i-korlantas.id,"2,794815","117,425217",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-003_Analytic_KM_4_Poros_Bulungan-Berau.stream/playlist.m3u8,cctv_1118F5CD2-10,Arteri,Yes,ONLINE,"14,9",VMS,Playlist timeout,TIMEOUT
77,2026-06-21 08:06:43,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,Analitik Jembatan malinau,vms.k3i-korlantas.id,"3,592427","116,619812",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-001_Analytic_Jembatan_Malinau.stream/playlist.m3u8,cctv_1118F5CD2-11,Arteri,Yes,ONLINE,"120,71",VMS,Playlist timeout,TIMEOUT
78,2026-06-21 08:06:44,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,Etle Simpang Unikal Jl.Sengkawit,vms.k3i-korlantas.id,"2,851718","117,377029",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-006_Simpang_Unikal_Jl.Sengkawi.stream/playlist.m3u8,cctv_1118F5CD2-12,Arteri,Yes,ONLINE,"188,49",VMS,Playlist timeout,TIMEOUT
79,2026-06-21 08:06:44,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,Etle Simpang Jl.Jeruk,vms.k3i-korlantas.id,"2,854275","117,371498",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-005_Simpang_Jl.Jeruk.stream/playlist.m3u8,cctv_1118F5CD2-13,Arteri,Yes,ONLINE,"202,71",VMS,Playlist timeout,TIMEOUT
80,2026-06-21 08:06:45,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,INDOMART JL. POROS MALINAU,vms.k3i-korlantas.id,"2,8075325","117,4072367",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-004_Indomart_Jl_Poros_Malinau.stream/playlist.m3u8,cctv_1118F5CD2-14,Arteri,Yes,ONLINE,"109,17",VMS,Playlist timeout,TIMEOUT
81,2026-06-21 08:06:46,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 4 Bandara Dalam,vms.k3i-korlantas.id,"-3,43252","114,76998",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-008_Sp_4_Bandara_Dalam.stream/playlist.m3u8,cctv_1118F5CD2-15,Arteri,Yes,ONLINE,"155,63",VMS,Playlist timeout,TIMEOUT
82,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 4 Gatot Dalam,vms.k3i-korlantas.id,"-3,31971","114,61766",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-009_Sp_4_Gatot_Dalam.stream/playlist.m3u8,cctv_1118F5CD2-16,Arteri,Yes,ONLINE,"94,36",VMS,Playlist timeout,TIMEOUT
83,2026-06-21 08:06:51,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 4 Tarakan,vms.k3i-korlantas.id,"-3,31412","114,58969",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-012_Sp_4_Tarakan.stream/playlist.m3u8,cctv_1118F5CD2-17,Arteri,Yes,ONLINE,"159,02",VMS,Playlist timeout,TIMEOUT
84,2026-06-21 08:06:51,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 4 Tugu Adipura,vms.k3i-korlantas.id,"-3,44278","114,83259",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-013_Sp_4_Tugu_Adipura.stream/playlist.m3u8,cctv_1118F5CD2-18,Arteri,Yes,ONLINE,"222,67",VMS,Playlist timeout,TIMEOUT
85,2026-06-21 08:06:51,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 4 SAMSAT Banjarbaru,vms.k3i-korlantas.id,"-3,43914","114,83289",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-011_Sp_4_SAMSAT_Banjarbaru.stream/playlist.m3u8,cctv_1118F5CD2-19,Arteri,Yes,ONLINE,"193,62",VMS,Playlist timeout,TIMEOUT
86,2026-06-21 08:06:52,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,"Monitoring Unikal 2, Jl. Sengkawit",vms.k3i-korlantas.id,"2,852392","117,375992",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-012_Monitoring_SP_4_Unikal.stream/playlist.m3u8,cctv_1118F5CD2-2,Arteri,Yes,ONLINE,"56,56",VMS,Playlist timeout,TIMEOUT
87,2026-06-21 08:06:52,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Bundaran Trikora Masjid Agung,vms.k3i-korlantas.id,"-3,46174","114,8267",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-007_Bundaran_Trikora_Masjid_Agung.stream/playlist.m3u8,cctv_1118F5CD2-20,Arteri,Yes,ONLINE,"20,47",VMS,Playlist timeout,TIMEOUT
88,2026-06-21 08:06:44,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 4 Pelabuhan Trisakti Lumba Lumba,vms.k3i-korlantas.id,"-3,33096","114,56069",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-010_Sp_4_Pelabuhan_Trisakti_Lumba_Lumba.stream/playlist.m3u8,cctv_1118F5CD2-21,Arteri,Yes,ONLINE,"59,89",VMS,HTTP 502,Unhealthy
89,2026-06-21 08:06:45,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Jl Gubernur Syarkawi,vms.k3i-korlantas.id,"-3,4141","114,70066",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-005_Jl_Gubernur_Syarkawi.stream/playlist.m3u8,cctv_1118F5CD2-22,Arteri,Yes,ONLINE,"58,03",VMS,HTTP 502,Unhealthy
90,2026-06-21 08:06:46,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 4 Trikora LIK,vms.k3i-korlantas.id,"-3,46173","114,70435",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-006_Sp_4_Trikora_LIK.stream/playlist.m3u8,cctv_1118F5CD2-23,Arteri,Yes,ONLINE,"111,6",VMS,HTTP 502,Unhealthy
91,2026-06-21 08:06:46,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Jl Gubernur Soebardjo,vms.k3i-korlantas.id,"-3,44829","114,6935",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-004_Jl_Gubernur_Soebardjo.stream/playlist.m3u8,cctv_1118F5CD2-24,Arteri,Yes,ONLINE,"170,1",VMS,HTTP 502,Unhealthy
92,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Handil Bakti,vms.k3i-korlantas.id,"-3,24191","114,61574",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-002_Handil_Bakti.stream/playlist.m3u8,cctv_1118F5CD2-25,Arteri,Yes,ONLINE,"157,41",VMS,HTTP 502,Unhealthy
93,2026-06-21 08:06:46,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Antasan Senor,vms.k3i-korlantas.id,"-3,40161","114,85118",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-001_Antasan_Senor.stream/playlist.m3u8,cctv_1118F5CD2-26,Arteri,Yes,ONLINE,"48,59",VMS,HTTP 502,Unhealthy
94,2026-06-21 08:06:46,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Selatan,Sp 3 Bentok,vms.k3i-korlantas.id,"-3,56149","114,73903",https://vms.k3i-korlantas.id/K3i/2025/KALSEL-003_Sp_3_Bentok.stream/playlist.m3u8,cctv_1118F5CD2-27,Arteri,Yes,ONLINE,"15,13",VMS,HTTP 502,Unhealthy
95,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,SP 3 SPIN,vms.k3i-korlantas.id,"-1,613278","103,594417",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-007_SP_3_Spin.stream/playlist.m3u8,cctv_1118F5CD2-28,Arteri,Yes,ONLINE,"20,88",VMS,HTTP 502,Unhealthy
96,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,SP KAWAT,vms.k3i-korlantas.id,"-1,617111","103,603972",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-011_SP_Kawat.stream/playlist.m3u8,cctv_1118F5CD2-29,Arteri,Yes,ONLINE,"38,76",VMS,HTTP 502,Unhealthy
97,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,Monitoring Tugu Cinta Damai,vms.k3i-korlantas.id,"2,855969","117,363503",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-013_Monitoring_Tugu_Damai.stream/playlist.m3u8,cctv_1118F5CD2-3,Arteri,Yes,ONLINE,"25,66",VMS,HTTP 502,Unhealthy
98,2026-06-21 08:06:47,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,SP BUKIT BALIK,vms.k3i-korlantas.id,"-1,617333","103,63025",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-009_SP_Bukit_Balik.stream/playlist.m3u8,cctv_1118F5CD2-30,Arteri,Yes,ONLINE,"18,35",VMS,HTTP 502,Unhealthy
99,2026-06-21 08:06:48,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,SP MIE ACEH,vms.k3i-korlantas.id,"-1,633917","103,620583",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-012_SP_Mie_Aceh.stream/playlist.m3u8,cctv_1118F5CD2-31,Arteri,No,ONLINE,"22,23",VMS,HTTP 502,Unhealthy
100,2026-06-21 08:06:48,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,SP TUGU KERIS,vms.k3i-korlantas.id,"-1,63025","103,608194",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-013_SP_Tugu_Keris.stream/playlist.m3u8,cctv_1118F5CD2-32,Arteri,Yes,ONLINE,"46,46",VMS,HTTP 502,Unhealthy
101,2026-06-21 08:06:48,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,SP JOB KENALI BAWAH,vms.k3i-korlantas.id,"-1,646111","103,601667",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-010_SP_Job_Kenali_Bawah.stream/playlist.m3u8,cctv_1118F5CD2-33,Arteri,Yes,ONLINE,"16,63",VMS,HTTP 502,Unhealthy
102,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,SP ALFA MART,vms.k3i-korlantas.id,"-1,616833","103,529",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-008_SP_Alfa_Mart.stream/playlist.m3u8,cctv_1118F5CD2-34,Arteri,Yes,ONLINE,"33,28",VMS,HTTP 502,Unhealthy
103,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,Depan Graha Muhammadiyah,vms.k3i-korlantas.id,"-1,619722","103,577333",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-001_Depan_Graha_Muhammadiyah.stream/playlist.m3u8,cctv_1118F5CD2-35,Arteri,No,ONLINE,"16,71",VMS,HTTP 502,Unhealthy
104,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,Simp Gado - Gado,vms.k3i-korlantas.id,"-1,607917","103,650417",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-002_Simp_Gado-Gado.stream/playlist.m3u8,cctv_1118F5CD2-36,Arteri,Yes,ONLINE,"16,35",VMS,HTTP 502,Unhealthy
105,2026-06-21 08:06:49,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,Simp Terminal alam barajo,vms.k3i-korlantas.id,"-1,628222","103,551056",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-003_Simp_Terminal_Alam_Barajo.stream/playlist.m3u8,cctv_1118F5CD2-37,Arteri,Yes,ONLINE,"25,08",VMS,HTTP 502,Unhealthy
106,2026-06-21 08:06:50,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,Simp Tugu Juang,vms.k3i-korlantas.id,"-1,619917","103,589639",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-006_Simp_Tugu_Juang.stream/playlist.m3u8,cctv_1118F5CD2-38,Arteri,Yes,ONLINE,"55,41",VMS,HTTP 502,Unhealthy
107,2026-06-21 08:07:02,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,Simp Taman Pulai,vms.k3i-korlantas.id,"-1,601972","103,604333",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-005_Simp_Taman_Pulai.stream/playlist.m3u8,cctv_1118F5CD2-39,Arteri,Yes,ONLINE,"23,31",VMS,HTTP 502,Unhealthy
108,2026-06-21 08:07:02,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,Simpang SMKN 1 TanjungSelor,vms.k3i-korlantas.id,"2,84307","117,364357",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-009_Monitoring_SP_3_SMKN_1.stream/playlist.m3u8,cctv_1118F5CD2-4,Arteri,Yes,ONLINE,"14,18",VMS,HTTP 502,Unhealthy
109,2026-06-21 08:07:02,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Jambi,Simp 5 Jelutung Pujasera,vms.k3i-korlantas.id,"-1,61475","103,616",https://vms.k3i-korlantas.id/K3i/2025/JAMBI-004_Simp_5_Jelutung_Pujasera.stream/playlist.m3u8,cctv_1118F5CD2-40,Arteri,Yes,ONLINE,"44,92",VMS,HTTP 502,Unhealthy
110,2026-06-21 08:07:02,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Tembok,vms.k3i-korlantas.id,"-0,2991131","100,3659601",https://vms.k3i-korlantas.id/K3i/2025/BKTT-011_Simpang_Tembok.stream/playlist.m3u8,cctv_1118F5CD2-41,Arteri,No,ONLINE,"18,98",VMS,HTTP 502,Unhealthy
111,2026-06-21 08:07:02,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang DPRD,vms.k3i-korlantas.id,"-0,306987","100,369656",https://vms.k3i-korlantas.id/K3i/2025/BKTT-010_Simpang_DPRD.stream/playlist.m3u8,cctv_1118F5CD2-42,Arteri,No,ONLINE,"26,44",VMS,HTTP 502,Unhealthy
112,2026-06-21 08:07:02,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Bypass,vms.k3i-korlantas.id,"-0,2986703","100,3790321",https://vms.k3i-korlantas.id/K3i/2025/BKTT-009_Simpang_Bypass.stream/playlist.m3u8,cctv_1118F5CD2-43,Arteri,Yes,ONLINE,"36,32",VMS,HTTP 502,Unhealthy
113,2026-06-21 08:07:02,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Aur Kuning,vms.k3i-korlantas.id,"-0,313919","100,384722",https://vms.k3i-korlantas.id/K3i/2025/BKTT-008_Simpang_Aur_Kuning.stream/playlist.m3u8,cctv_1118F5CD2-44,Arteri,Yes,ONLINE,"44,44",VMS,HTTP 502,Unhealthy
114,2026-06-21 08:07:02,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Taman Gadut,vms.k3i-korlantas.id,"-0,279382","100,365993",https://vms.k3i-korlantas.id/K3i/2025/BKTT-001_Analytic_SP_Gadu.stream/playlist.m3u8,cctv_1118F5CD2-45,Arteri,Yes,ONLINE,"33,22",VMS,HTTP 502,Unhealthy
115,2026-06-21 08:07:02,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Limau,vms.k3i-korlantas.id,"-0,297405","100,384247",https://vms.k3i-korlantas.id/K3i/2025/BKTT-003_Simpang_Limau.stream/playlist.m3u8,cctv_1118F5CD2-46,Arteri,Yes,ONLINE,"20,68",VMS,HTTP 502,Unhealthy
116,2026-06-21 08:07:02,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Padang Luar,vms.k3i-korlantas.id,"-0,3427534","100,3834265",https://vms.k3i-korlantas.id/K3i/2025/BKTT-004_Simpang_Padang_Luar.stream/playlist.m3u8,cctv_1118F5CD2-47,Arteri,Yes,ONLINE,"25,94",VMS,HTTP 502,Unhealthy
117,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Ngarai Sianok,vms.k3i-korlantas.id,"-0,3069609","100,3595896",https://vms.k3i-korlantas.id/K3i/2025/BKTT-002_Ngarai_Sianok.stream/playlist.m3u8,cctv_1118F5CD2-48,Arteri,Yes,ONLINE,"26,9",VMS,HTTP 502,Unhealthy
118,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang POM,vms.k3i-korlantas.id,"-0,312008","100,372646",https://vms.k3i-korlantas.id/K3i/2025/BKTT-006_Simpang_POM.stream/playlist.m3u8,cctv_1118F5CD2-49,Arteri,No,ONLINE,"35,93",VMS,HTTP 502,Unhealthy
119,2026-06-21 08:07:03,BAGOPS,KORLANTAS - RTMC,RTMC 2025,Polda Kalimantan Utara,Monitoring Simpang Hotel Crown,vms.k3i-korlantas.id,"2,845526","117,367668",https://vms.k3i-korlantas.id/K3i/2025/KALTARA-007_Monitoring_Simpang_Hotel_Crown.stream/playlist.m3u8,cctv_1118F5CD2-5,Arteri,No,ONLINE,"29,59",VMS,HTTP 502,Unhealthy
120,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Surau Gadang,vms.k3i-korlantas.id,"-0,290449","100,37504",https://vms.k3i-korlantas.id/K3i/2025/BKTT-007_Simpang_Surau_Gadang.stream/playlist.m3u8,cctv_1118F5CD2-50,Arteri,No,ONLINE,"14,78",VMS,HTTP 502,Unhealthy
121,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Sumatera Barat,Simpang Bypass,vms.k3i-korlantas.id,"-0,3001542","100,38031",https://vms.k3i-korlantas.id/K3i/2025/BKTT-005_Simpang_Bypass.stream/playlist.m3u8,cctv_1118F5CD2-51,Arteri,Yes,ONLINE,"14,49",VMS,HTTP 502,Unhealthy
122,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Jawa Tengah,Sp. BRI,vms.k3i-korlantas.id,"-7,71292","110,01055",https://vms.k3i-korlantas.id/K3i/2025/PRWJ-011_Sp_Alun-Alun_Purworejo.stream/playlist.m3u8,cctv_1118F5CD2-52,Arteri,No,ONLINE,"14,74",VMS,HTTP 502,Unhealthy
123,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Jawa Tengah,Sp. 4 Monumen,vms.k3i-korlantas.id,"-7,72743","109,97214",https://vms.k3i-korlantas.id/K3i/2025/PRWJ-009_Sp_4_Monumen.stream/playlist.m3u8,cctv_1118F5CD2-53,Arteri,No,ONLINE,"35,17",VMS,HTTP 502,Unhealthy
124,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Jawa Tengah,Sp. 3 Ketawang,vms.k3i-korlantas.id,"-7,83346","109,89529",https://vms.k3i-korlantas.id/K3i/2025/PRWJ-008_Sp_3_Ketawang.stream/playlist.m3u8,cctv_1118F5CD2-54,Arteri,No,ONLINE,"13,62",VMS,HTTP 502,Unhealthy
125,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Jawa Tengah,Sp. 4 Pos Kutoarjo,vms.k3i-korlantas.id,"-7,72203","109,91064",https://vms.k3i-korlantas.id/K3i/2025/PRWJ-010_Sp_4_Pos_Kutoarjo.stream/playlist.m3u8,cctv_1118F5CD2-55,Arteri,No,ONLINE,"17,71",VMS,HTTP 502,Unhealthy
126,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 2025,Polda Jawa Tengah,kutoarjo,vms.k3i-korlantas.id,"-7,72485","109,90306",https://vms.k3i-korlantas.id/K3i/2025/PRWJ-002_Kutoarjo.stream/playlist.m3u8,cctv_1118F5CD2-56,Arteri,No,ONLINE,"15,64",VMS,HTTP 502,Unhealthy
